timestamp,total_energy,Tout,Tin,RH,hour,hour_sin,hour_cos,max_Tout,min_Tout,avg_Tout,Tout_hourly_mean,Tout_std,total_energy_smoothed,energy_rolling_mean,energy_daily,energy_rolling_std,is_weekend,season,month,spike,total_energy_max,total_energy_min,daily_energy_diff,cluster_kmeans,cluster_gmm,cluster_dbscan,baseline_load,baseline_load_gmm,hvac_load,hvac_load_gmm,baseline_load_dbscan,hvac_load_db,heat_pump_active
2024-06-30 21:00:00,186.27,14.200000000000001,28.84004587569831,28.836597069776527,21,-0.7071067811865477,0.7071067811865474,18.9,12.5,15.542708333333332,14.124999999999998,0.10606601717798111,145.85,151.635,224.220625,0.0,1,2,6,-69.26999999999995,764.03,102.03,662.0,2,2,-1,186.27,186.27,0.0,0.0,126.83000000000001,59.44,False
2024-06-30 21:30:00,117.0,14.050000000000002,28.8687202455556,33.7291453148889,21,-0.7071067811865477,0.7071067811865474,18.9,12.5,15.542708333333332,14.124999999999998,0.10606601717798111,145.97,151.635,224.220625,48.98128673279214,1,2,6,-69.26999999999995,764.03,102.03,662.0,2,2,-1,117.0,117.0,0.0,0.0,126.83000000000001,0.0,False
2024-06-30 22:00:00,132.63,13.9,29.099665259388868,36.75850380777777,22,-0.5000000000000004,0.8660254037844384,18.9,12.5,15.542708333333332,13.975,0.10606601717798302,146.22,124.815,224.220625,11.05207898994561,1,2,6,15.629999999999837,764.03,102.03,662.0,2,2,-1,132.63,132.63,0.0,0.0,126.83000000000001,5.799999999999983,False
2024-06-30 22:30:00,142.2,13.8,29.25027669266668,38.590410401944425,22,-0.5000000000000004,0.8660254037844384,18.9,12.5,15.542708333333332,13.850000000000001,0.0707106781186586,146.47,137.415,224.220625,6.767011895955115,1,2,6,9.570000000000084,764.03,102.03,662.0,2,2,-1,142.2,142.2,0.0,0.0,126.83000000000001,15.369999999999976,False
2024-06-30 23:00:00,104.99999999999999,13.7,29.35260991022218,39.73602818383331,23,-0.25881904510252157,0.9659258262890681,18.9,12.5,15.542708333333332,13.75,0.07071067811866173,146.7,123.59999999999998,224.220625,26.304372260139495,1,2,6,-37.199999999999896,764.03,102.03,662.0,2,2,-1,104.99999999999999,104.99999999999999,0.0,0.0,126.83000000000001,0.0,False
2024-06-30 23:30:00,146.93,13.65,29.30518994212289,41.91590504145249,23,-0.25881904510252157,0.9659258262890681,18.9,12.5,15.542708333333332,13.675,0.0353553390593392,146.93,125.965,224.220625,29.648987335151887,1,2,6,41.93000000000009,764.03,102.03,662.0,2,2,-1,146.93,146.93,0.0,0.0,126.83000000000001,20.099999999999994,False
2024-07-01 00:00:00,126.83000000000001,13.6,29.345719951722227,44.31204768277779,0,0.0,1.0,18.9,12.5,15.542708333333332,13.625,0.035355339059342336,148.13,136.88,224.220625,14.21284630184954,0,2,7,-20.100000000000023,764.03,102.03,662.0,2,2,0,126.83000000000001,126.83000000000001,0.0,0.0,126.83000000000001,0.0,False
2024-07-01 00:30:00,120.53,13.35,29.44255351922224,46.01896707766669,0,0.0,1.0,18.9,12.5,15.542708333333332,13.475,0.17677669529663978,149.33,123.68,224.220625,4.4547727214748045,0,2,7,-6.300000000000086,764.03,102.03,662.0,2,2,0,120.53,120.53,0.0,0.0,120.53,0.0,False
2024-07-01 01:00:00,145.73,13.1,29.54883170583333,46.29017982488893,1,0.25881904510252074,0.9659258262890683,18.9,12.5,15.542708333333332,13.225,0.17677669529663978,148.13,133.13,224.220625,17.819090885900913,0,2,7,25.19999999999992,764.03,102.03,662.0,2,2,0,145.73,145.73,0.0,0.0,145.73,0.0,False
2024-07-01 01:30:00,115.09999999999998,13.0,29.787777475499983,46.14763408250002,1,0.25881904510252074,0.9659258262890683,18.9,12.5,15.542708333333332,13.05,0.07071067811866234,149.33,130.415,224.220625,21.658680707743876,0,2,7,-30.62999999999996,764.03,102.03,662.0,2,2,0,115.09999999999998,115.09999999999998,0.0,0.0,115.09999999999998,0.0,False
2024-07-01 02:00:00,130.4,12.9,29.861109903055528,46.56406377194446,2,0.49999999999999994,0.8660254037844387,18.9,12.5,15.542708333333332,12.95,0.07071067811866485,151.815,122.74999999999999,224.220625,10.818733752154005,0,2,7,15.299999999999907,764.03,102.03,662.0,2,2,0,130.4,130.4,0.0,0.0,130.4,0.0,False
2024-07-01 02:30:00,145.97,12.7,29.861887211,46.64397159150001,2,0.49999999999999994,0.8660254037844387,18.9,12.5,15.542708333333332,12.8,0.14142135623731733,154.3,138.185,224.220625,11.009652583074443,0,2,7,15.569999999999965,764.03,102.03,662.0,2,2,0,145.97,145.97,0.0,0.0,145.97,0.0,False
2024-07-01 03:00:00,196.97,12.5,29.802331712055548,47.29823402844444,3,0.7071067811865476,0.7071067811865476,18.9,12.5,15.542708333333332,12.6,0.14142135623731922,154.515,171.47,224.220625,36.062445840513945,0,2,7,50.99999999999983,764.03,102.03,662.0,2,2,0,196.97,196.97,0.0,0.0,196.97,0.0,False
2024-07-01 03:30:00,764.03,12.6,29.076720703944456,51.80546749966668,3,0.7071067811865476,0.7071067811865476,18.9,12.5,15.542708333333332,12.55,0.07071067811867805,154.73,480.50000000000006,224.220625,400.97197133964363,0,2,7,567.0600000000001,764.03,102.03,662.0,2,0,0,764.03,196.97,0.0,567.06,764.03,0.0,False
2024-07-01 04:00:00,584.47,12.7,29.028387503722225,52.45094470977778,4,0.8660254037844386,0.5000000000000001,18.9,12.5,15.542708333333332,12.649999999999999,0.07071067811867554,155.56,674.25,224.220625,126.96809362985653,0,2,7,-179.55999999999997,764.03,102.03,662.0,2,0,0,584.47,196.97,0.0,387.5,584.47,0.0,False
2024-07-01 04:30:00,166.34,13.2,29.46838777333332,50.99302512277778,4,0.8660254037844386,0.5000000000000001,18.9,12.5,15.542708333333332,12.95,0.3535533905932771,156.39,375.40500000000003,224.220625,295.66255841753116,0,2,7,-418.13,764.03,102.03,662.0,2,0,0,166.34,196.97,0.0,0.0,166.34,0.0,False
2024-07-01 05:00:00,203.83,13.7,29.44160978461112,51.02288112594443,5,0.9659258262890683,0.25881904510252074,18.9,12.5,15.542708333333332,13.45,0.3535533905932771,158.06,185.085,224.220625,26.509433226684227,0,2,7,37.48999999999984,764.03,102.03,662.0,2,2,0,203.83,203.83,0.0,0.0,203.83,0.0,False
2024-07-01 05:30:00,188.13,14.200000000000001,29.083387289777768,52.371086650166674,5,0.9659258262890683,0.25881904510252074,18.9,12.5,15.542708333333332,13.95,0.3535533905932771,159.73,195.98000000000002,224.220625,11.10157646463013,0,2,7,-15.699999999999969,764.03,102.03,662.0,2,2,0,188.13,188.13,0.0,0.0,188.13,0.0,False
2024-07-01 06:00:00,154.3,14.7,29.22038716188886,52.48489960549999,6,1.0,6.123233995736766e-17,18.9,12.5,15.542708333333332,14.450000000000001,0.3535533905932771,158.06,171.215,224.220625,23.921422407541545,0,2,7,-33.83000000000004,764.03,102.03,662.0,2,2,0,154.3,154.3,0.0,0.0,154.3,0.0,False
2024-07-01 06:30:00,146.47,15.400000000000004,29.422609582666663,52.42515436788887,6,1.0,6.123233995736766e-17,18.9,12.5,15.542708333333332,15.050000000000002,0.4949747468305858,159.73,150.385,224.220625,5.536646096693724,0,2,7,-7.829999999999992,764.03,102.03,662.0,2,2,0,146.47,146.47,0.0,0.0,146.47,0.0,False
2024-07-01 07:00:00,121.03,16.1,29.55383251988889,51.80262201088888,7,0.9659258262890683,-0.25881904510252063,18.9,12.5,15.542708333333332,15.750000000000004,0.49497474683058323,159.95,133.75,224.220625,17.988796513386795,0,2,7,-25.440000000000044,764.03,102.03,662.0,2,2,0,121.03,121.03,0.0,0.0,121.03,0.0,False
2024-07-01 07:30:00,127.37,16.5,29.61844267255556,51.15419324227777,7,0.9659258262890683,-0.25881904510252063,18.9,12.5,15.542708333333332,16.3,0.2828427124746156,159.73,124.2,224.220625,4.483056992727078,0,2,7,6.340000000000071,764.03,102.03,662.0,2,2,0,127.37,127.37,0.0,0.0,127.37,0.0,False
2024-07-01 08:00:00,149.33,16.9,29.364129775139688,51.392577485419,8,0.8660254037844387,-0.4999999999999998,18.9,12.5,15.542708333333332,16.7,0.2828427124746156,159.95,138.35000000000002,224.220625,15.528064914857735,0,2,7,21.960000000000072,764.03,102.03,662.0,2,2,0,149.33,149.33,0.0,0.0,149.33,0.0,False
2024-07-01 08:30:00,102.03000000000002,17.049999999999997,29.51608469162009,49.20448723027933,8,0.8660254037844387,-0.4999999999999998,18.9,12.5,15.542708333333332,16.974999999999998,0.1060660171779747,159.73,125.68,224.220625,33.44615075012429,0,2,7,-47.30000000000005,764.03,102.03,662.0,2,2,0,102.03000000000002,102.03000000000002,0.0,0.0,102.03000000000002,0.0,False
2024-07-01 09:00:00,179.57,17.2,29.75616539733333,48.41885486194444,9,0.7071067811865476,-0.7071067811865475,18.9,12.5,15.542708333333332,17.125,0.10606601717797597,159.95,140.8,224.220625,54.829059813205205,0,2,7,77.53999999999999,764.03,102.03,662.0,2,0,0,179.57,102.03000000000002,0.0,77.53999999999998,179.57,0.0,False
2024-07-01 09:30:00,357.52,17.45,29.839110035111137,40.85833257027778,9,0.7071067811865476,-0.7071067811865475,18.9,12.5,15.542708333333332,17.325,0.176776695296627,159.89999999999998,268.54499999999996,224.220625,125.8296517121461,0,2,7,177.94999999999987,764.03,102.03,662.0,2,0,0,357.52,102.03000000000002,0.0,255.48999999999995,357.52,0.0,False
2024-07-01 10:00:00,709.23,17.7,29.9867195975,40.21671646966667,10,0.49999999999999994,-0.8660254037844387,18.9,12.5,15.542708333333332,17.575,0.17677669529661696,160.12,533.375,224.220625,248.69652601112045,0,2,7,351.70999999999987,764.03,102.03,662.0,2,0,0,709.23,102.03000000000002,0.0,607.2,709.23,0.0,False
