Asset,Type,Valid Date UTC,Energy KWh,Power KW,Radiation
E.K. Chalki,PhotovoltaicArray,2024-08-03 10:00:00,164.73114013671875,658.924560546875,987.5808005990478
E.K. Chalki,PhotovoltaicArray,2024-08-03 10:15:00,118.77986907958984,475.1194763183594,992.8450905809191
E.K. Chalki,PhotovoltaicArray,2024-08-03 10:30:00,154.70411682128906,618.8164672851562,998.1093805627903
E.K. Chalki,PhotovoltaicArray,2024-08-03 10:45:00,170.41432189941406,681.6572875976562,1003.3736705446616
E.K. Chalki,PhotovoltaicArray,2024-08-03 11:00:00,178.4077606201172,713.6310424804688,992.318661582732
E.K. Chalki,PhotovoltaicArray,2024-08-03 11:15:00,175.04058837890625,700.162353515625,981.2636526208023
E.K. Chalki,PhotovoltaicArray,2024-08-03 11:30:00,167.62327575683594,670.4931030273438,970.2086436588728
E.K. Chalki,PhotovoltaicArray,2024-08-03 11:45:00,148.04351806640625,592.174072265625,959.1536346969432
E.K. Chalki,PhotovoltaicArray,2024-08-03 12:00:00,158.46505737304688,633.8602294921875,932.5689702884932
E.K. Chalki,PhotovoltaicArray,2024-08-03 12:15:00,164.2364501953125,656.94580078125,905.9843058800434
E.K. Chalki,PhotovoltaicArray,2024-08-03 12:30:00,159.23692321777344,636.9476928710938,879.3996414715937
E.K. Chalki,PhotovoltaicArray,2024-08-03 12:45:00,150.97703552246094,603.9081420898438,853.8678350595178
E.K. Chalki,PhotovoltaicArray,2024-08-03 13:00:00,135.4273223876953,541.7092895507812,814.648874694577
E.K. Chalki,PhotovoltaicArray,2024-08-03 13:15:00,139.48863220214844,557.9545288085938,775.4299143296362
E.K. Chalki,PhotovoltaicArray,2024-08-03 13:30:00,133.98500061035156,535.9400024414062,736.2109539646954
E.K. Chalki,PhotovoltaicArray,2024-08-03 13:45:00,132.42015075683594,529.6806030273438,696.9919935997544
E.K. Chalki,PhotovoltaicArray,2024-08-03 14:00:00,117.32763671875,469.310546875,647.7708822692582
E.K. Chalki,PhotovoltaicArray,2024-08-03 14:15:00,106.4147720336914,425.6590881347656,598.5497709387619
E.K. Chalki,PhotovoltaicArray,2024-08-03 14:30:00,90.640869140625,362.5634765625,549.3286596082656
E.K. Chalki,PhotovoltaicArray,2024-08-03 14:45:00,70.14535522460938,280.5814208984375,500.10754827776947
E.K. Chalki,PhotovoltaicArray,2024-08-03 15:00:00,65.76619720458984,263.0647888183594,446.6750049617762
E.K. Chalki,PhotovoltaicArray,2024-08-03 15:15:00,50.523929595947266,202.09571838378906,393.24246164578295
E.K. Chalki,PhotovoltaicArray,2024-08-03 15:30:00,46.798606872558594,187.19442749023438,339.8099183297897
E.K. Chalki,PhotovoltaicArray,2024-08-03 15:45:00,30.129486083984375,120.5179443359375,286.37737501379644
E.K. Chalki,PhotovoltaicArray,2024-08-03 16:00:00,24.65743064880371,98.62972259521484,237.1562636833002
E.K. Chalki,PhotovoltaicArray,2024-08-03 16:15:00,16.89999008178711,67.59996032714844,187.93515235280393
E.K. Chalki,PhotovoltaicArray,2024-08-03 16:30:00,9.277456283569336,37.109825134277344,138.7140410223076
E.K. Chalki,PhotovoltaicArray,2024-08-03 16:45:00,5.174111366271973,20.69644546508789,89.49292969181137
E.K. Chalki,PhotovoltaicArray,2024-08-03 17:00:00,0.0,0.0,67.3829117679521
E.K. Chalki,PhotovoltaicArray,2024-08-03 17:15:00,0.0,0.0,45.27289384409281
E.K. Chalki,PhotovoltaicArray,2024-08-03 17:30:00,0.0,0.0,23.162875920233535
E.K. Chalki,PhotovoltaicArray,2024-08-03 17:45:00,0.0,0.0,1.0528579963742515
E.K. Chalki,PhotovoltaicArray,2024-08-03 18:00:00,0.0,0.0,0.7896434972806886
E.K. Chalki,PhotovoltaicArray,2024-08-03 18:15:00,0.0,0.0,0.5264289981871257
E.K. Chalki,PhotovoltaicArray,2024-08-03 18:30:00,0.0,0.0,0.26321449909356287
E.K. Chalki,PhotovoltaicArray,2024-08-03 18:45:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-03 19:00:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-03 19:15:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-03 19:30:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-03 19:45:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-03 20:00:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-03 20:15:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-03 20:30:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-03 20:45:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-03 21:00:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-03 21:15:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-03 21:30:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-03 21:45:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-03 22:00:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-03 22:15:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-03 22:30:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-03 22:45:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-03 23:00:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-03 23:15:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-03 23:30:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-03 23:45:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-04 00:00:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-04 00:15:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-04 00:30:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-04 00:45:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-04 01:00:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-04 01:15:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-04 01:30:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-04 01:45:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-04 02:00:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-04 02:15:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-04 02:30:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-04 02:45:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-04 03:00:00,0.0,0.0,4.2206559722235655
E.K. Chalki,PhotovoltaicArray,2024-08-04 03:15:00,0.0,0.0,8.441311944447131
E.K. Chalki,PhotovoltaicArray,2024-08-04 03:30:00,0.0,0.0,12.661967916670697
E.K. Chalki,PhotovoltaicArray,2024-08-04 03:45:00,2.0012223720550537,8.004889488220215,16.882623888894262
E.K. Chalki,PhotovoltaicArray,2024-08-04 04:00:00,4.814034461975098,19.25613784790039,52.23061765626663
E.K. Chalki,PhotovoltaicArray,2024-08-04 04:15:00,10.588480949401855,42.35392379760742,87.578611423639
E.K. Chalki,PhotovoltaicArray,2024-08-04 04:30:00,13.416842460632324,53.6673698425293,122.92660519101138
E.K. Chalki,PhotovoltaicArray,2024-08-04 04:45:00,19.212932586669922,76.85173034667969,158.27459895838373
E.K. Chalki,PhotovoltaicArray,2024-08-04 05:00:00,29.880950927734375,119.5238037109375,210.24142561638635
E.K. Chalki,PhotovoltaicArray,2024-08-04 05:15:00,38.48359298706055,153.9343719482422,262.208252274389
E.K. Chalki,PhotovoltaicArray,2024-08-04 05:30:00,50.22341537475586,200.89366149902344,314.17507893239156
E.K. Chalki,PhotovoltaicArray,2024-08-04 05:45:00,65.43598937988281,261.74395751953125,366.14190559039423
E.K. Chalki,PhotovoltaicArray,2024-08-04 06:00:00,78.99588775634766,315.9835510253906,418.10873224839696
E.K. Chalki,PhotovoltaicArray,2024-08-04 06:15:00,85.19087219238281,340.76348876953125,470.07555890639964
E.K. Chalki,PhotovoltaicArray,2024-08-04 06:30:00,99.77332305908203,399.0932922363281,522.0423855644024
E.K. Chalki,PhotovoltaicArray,2024-08-04 06:45:00,112.17200469970703,448.6880187988281,581.3953601737961
E.K. Chalki,PhotovoltaicArray,2024-08-04 07:00:00,115.63727569580078,462.5491027832031,627.0312028734635
E.K. Chalki,PhotovoltaicArray,2024-08-04 07:15:00,131.31324768066406,525.2529907226562,672.6670455731307
E.K. Chalki,PhotovoltaicArray,2024-08-04 07:30:00,121.36629486083984,485.4651794433594,718.3028882727981
E.K. Chalki,PhotovoltaicArray,2024-08-04 07:45:00,159.89266967773438,639.5706787109375,763.9387309724654
E.K. Chalki,PhotovoltaicArray,2024-08-04 08:00:00,138.59579467773438,554.3831787109375,797.9677697485179
E.K. Chalki,PhotovoltaicArray,2024-08-04 08:15:00,156.1011505126953,624.4046020507812,831.9968085245704
E.K. Chalki,PhotovoltaicArray,2024-08-04 08:30:00,162.62786865234375,650.511474609375,866.0258473006228
E.K. Chalki,PhotovoltaicArray,2024-08-04 08:45:00,174.34291076660156,697.3716430664062,900.0548860766753
E.K. Chalki,PhotovoltaicArray,2024-08-04 09:00:00,136.492919921875,545.9716796875,920.1030019447373
E.K. Chalki,PhotovoltaicArray,2024-08-04 09:15:00,181.0600128173828,724.2400512695312,940.1511178127993
E.K. Chalki,PhotovoltaicArray,2024-08-04 09:30:00,170.9358673095703,683.7434692382812,960.1992336808612
E.K. Chalki,PhotovoltaicArray,2024-08-04 09:45:00,201.71505737304688,806.8602294921875,980.247349548923
E.K. Chalki,PhotovoltaicArray,2024-08-04 10:00:00,154.4188995361328,617.6755981445312,984.7317965194106
E.K. Chalki,PhotovoltaicArray,2024-08-04 10:15:00,163.26596069335938,653.0638427734375,989.2162434898981
E.K. Chalki,PhotovoltaicArray,2024-08-04 10:30:00,156.7239990234375,626.89599609375,993.7006904603855
E.K. Chalki,PhotovoltaicArray,2024-08-04 10:45:00,183.76869201660156,735.0747680664062,998.1851374308732
E.K. Chalki,PhotovoltaicArray,2024-08-04 11:00:00,178.63330078125,714.533203125,986.3145425089944
E.K. Chalki,PhotovoltaicArray,2024-08-04 11:15:00,178.6103057861328,714.4412231445312,974.4439475871158
E.K. Chalki,PhotovoltaicArray,2024-08-04 11:30:00,156.24786376953125,624.991455078125,962.5733526652369
E.K. Chalki,PhotovoltaicArray,2024-08-04 11:45:00,171.82931518554688,687.3172607421875,950.7027577433581
E.K. Chalki,PhotovoltaicArray,2024-08-04 12:00:00,160.58840942382812,642.3536376953125,923.7960759204329
E.K. Chalki,PhotovoltaicArray,2024-08-04 12:15:00,167.16624450683594,668.6649780273438,896.8893940975076
E.K. Chalki,PhotovoltaicArray,2024-08-04 12:30:00,154.1176300048828,616.4705200195312,869.9827122745825
E.K. Chalki,PhotovoltaicArray,2024-08-04 12:45:00,143.40570068359375,573.622802734375,848.3518504169367
E.K. Chalki,PhotovoltaicArray,2024-08-04 13:00:00,135.30296325683594,541.2118530273438,808.5194096790767
E.K. Chalki,PhotovoltaicArray,2024-08-04 13:15:00,137.38548278808594,549.5419311523438,768.6869689412168
E.K. Chalki,PhotovoltaicArray,2024-08-04 13:30:00,131.021728515625,524.0869140625,728.8545282033568
E.K. Chalki,PhotovoltaicArray,2024-08-04 13:45:00,117.90217590332031,471.60870361328125,689.022087465497
E.K. Chalki,PhotovoltaicArray,2024-08-04 14:00:00,119.3542251586914,477.4169006347656,639.956961788398
E.K. Chalki,PhotovoltaicArray,2024-08-04 14:15:00,104.80867767333984,419.2347106933594,590.8918361112992
E.K. Chalki,PhotovoltaicArray,2024-08-04 14:30:00,93.41817474365234,373.6726989746094,541.8267104342002
E.K. Chalki,PhotovoltaicArray,2024-08-04 14:45:00,77.18963623046875,308.758544921875,492.7615847571013
E.K. Chalki,PhotovoltaicArray,2024-08-04 15:00:00,67.42381286621094,269.69525146484375,438.9482211112508
E.K. Chalki,PhotovoltaicArray,2024-08-04 15:15:00,50.54482650756836,202.17930603027344,385.13485746540033
E.K. Chalki,PhotovoltaicArray,2024-08-04 15:30:00,43.9850959777832,175.9403839111328,331.3214938195499
E.K. Chalki,PhotovoltaicArray,2024-08-04 15:45:00,29.367048263549805,117.46819305419922,277.50813017369944
E.K. Chalki,PhotovoltaicArray,2024-08-04 16:00:00,23.908546447753906,95.63418579101562,229.2343774913924
E.K. Chalki,PhotovoltaicArray,2024-08-04 16:15:00,16.377347946166992,65.50939178466797,180.96062480908537
E.K. Chalki,PhotovoltaicArray,2024-08-04 16:30:00,9.277456283569336,37.109825134277344,132.68687212677833
E.K. Chalki,PhotovoltaicArray,2024-08-04 16:45:00,5.158754348754883,20.63501739501953,84.41311944447132
E.K. Chalki,PhotovoltaicArray,2024-08-04 17:00:00,0.0,0.0,63.57363058161746
E.K. Chalki,PhotovoltaicArray,2024-08-04 17:15:00,0.0,0.0,42.7341417187636
E.K. Chalki,PhotovoltaicArray,2024-08-04 17:30:00,0.0,0.0,21.894652855909747
E.K. Chalki,PhotovoltaicArray,2024-08-04 17:45:00,0.0,0.0,1.0551639930558914
E.K. Chalki,PhotovoltaicArray,2024-08-04 18:00:00,0.0,0.0,0.7913729947919186
E.K. Chalki,PhotovoltaicArray,2024-08-04 18:15:00,0.0,0.0,0.5275819965279457
E.K. Chalki,PhotovoltaicArray,2024-08-04 18:30:00,0.0,0.0,0.26379099826397284
E.K. Chalki,PhotovoltaicArray,2024-08-04 18:45:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-04 19:00:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-04 19:15:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-04 19:30:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-04 19:45:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-04 20:00:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-04 20:15:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-04 20:30:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-04 20:45:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-04 21:00:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-04 21:15:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-04 21:30:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-04 21:45:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-04 22:00:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-04 22:15:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-04 22:30:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-04 22:45:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-04 23:00:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-04 23:15:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-04 23:30:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-04 23:45:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-05 00:00:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-05 00:15:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-05 00:30:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-05 00:45:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-05 01:00:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-05 01:15:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-05 01:30:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-05 01:45:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-05 02:00:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-05 02:15:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-05 02:30:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-05 02:45:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-05 03:00:00,0.0,0.0,3.7013178796569766
E.K. Chalki,PhotovoltaicArray,2024-08-05 03:15:00,0.0,0.0,7.402635759313953
E.K. Chalki,PhotovoltaicArray,2024-08-05 03:30:00,0.0,0.0,11.10395363897093
E.K. Chalki,PhotovoltaicArray,2024-08-05 03:45:00,1.3588100671768188,5.435240268707275,14.805271518627906
E.K. Chalki,PhotovoltaicArray,2024-08-05 04:00:00,4.292355537414551,17.169422149658203,48.64589213263456
E.K. Chalki,PhotovoltaicArray,2024-08-05 04:15:00,10.439560890197754,41.758243560791016,82.48651274664121
E.K. Chalki,PhotovoltaicArray,2024-08-05 04:30:00,13.348766326904297,53.39506530761719,116.32713336064788
E.K. Chalki,PhotovoltaicArray,2024-08-05 04:45:00,16.963397979736328,67.85359191894531,150.16775397465452
E.K. Chalki,PhotovoltaicArray,2024-08-05 05:00:00,29.1918888092041,116.7675552368164,200.9286848956645
E.K. Chalki,PhotovoltaicArray,2024-08-05 05:15:00,37.91487503051758,151.6595001220703,251.6896158166744
E.K. Chalki,PhotovoltaicArray,2024-08-05 05:30:00,45.259002685546875,181.0360107421875,302.4505467376844
E.K. Chalki,PhotovoltaicArray,2024-08-05 05:45:00,61.78946304321289,247.15785217285156,353.2114776586944
E.K. Chalki,PhotovoltaicArray,2024-08-05 06:00:00,77.4761734008789,309.9046936035156,404.2367884282512
E.K. Chalki,PhotovoltaicArray,2024-08-05 06:15:00,83.63432312011719,334.53729248046875,455.26209919780814
E.K. Chalki,PhotovoltaicArray,2024-08-05 06:30:00,94.10977935791016,376.4391174316406,506.287409967365
E.K. Chalki,PhotovoltaicArray,2024-08-05 06:45:00,111.70319366455078,446.8127746582031,558.3702401311097
E.K. Chalki,PhotovoltaicArray,2024-08-05 07:00:00,110.14326477050781,440.57305908203125,603.3148143840873
E.K. Chalki,PhotovoltaicArray,2024-08-05 07:15:00,120.56587982177734,482.2635192871094,648.2593886370648
E.K. Chalki,PhotovoltaicArray,2024-08-05 07:30:00,135.34556579589844,541.3822631835938,693.2039628900424
E.K. Chalki,PhotovoltaicArray,2024-08-05 07:45:00,137.92481994628906,551.6992797851562,738.14853714302
E.K. Chalki,PhotovoltaicArray,2024-08-05 08:00:00,148.40017700195312,593.6007080078125,772.2535376055736
E.K. Chalki,PhotovoltaicArray,2024-08-05 08:15:00,149.48631286621094,597.9452514648438,806.3585380681271
E.K. Chalki,PhotovoltaicArray,2024-08-05 08:30:00,127.37665557861328,509.5066223144531,840.4635385306806
E.K. Chalki,PhotovoltaicArray,2024-08-05 08:45:00,173.6207733154297,694.4830932617188,874.5685389932341
E.K. Chalki,PhotovoltaicArray,2024-08-05 09:00:00,176.06675720214844,704.2670288085938,894.9257873313476
E.K. Chalki,PhotovoltaicArray,2024-08-05 09:15:00,172.16502380371094,688.6600952148438,915.283035669461
E.K. Chalki,PhotovoltaicArray,2024-08-05 09:30:00,151.12217712402344,604.4887084960938,935.6402840075743
E.K. Chalki,PhotovoltaicArray,2024-08-05 09:45:00,168.89915466308594,675.5966186523438,955.9975323456878
E.K. Chalki,PhotovoltaicArray,2024-08-05 10:00:00,168.6414031982422,674.5656127929688,960.7563696195324
E.K. Chalki,PhotovoltaicArray,2024-08-05 10:15:00,166.64788818359375,666.591552734375,965.515206893377
E.K. Chalki,PhotovoltaicArray,2024-08-05 10:30:00,176.4402618408203,705.7610473632812,970.2740441672217
E.K. Chalki,PhotovoltaicArray,2024-08-05 10:45:00,168.66619873046875,674.664794921875,975.0328814410665
E.K. Chalki,PhotovoltaicArray,2024-08-05 11:00:00,173.7386474609375,694.95458984375,963.6645479535485
E.K. Chalki,PhotovoltaicArray,2024-08-05 11:15:00,177.81515502929688,711.2606201171875,952.2962144660307
E.K. Chalki,PhotovoltaicArray,2024-08-05 11:30:00,147.94876098632812,591.7950439453125,940.9278809785128
E.K. Chalki,PhotovoltaicArray,2024-08-05 11:45:00,163.1123809814453,652.4495239257812,929.5595474909949
E.K. Chalki,PhotovoltaicArray,2024-08-05 12:00:00,111.59610748291016,446.3844299316406,903.1215626363022
E.K. Chalki,PhotovoltaicArray,2024-08-05 12:15:00,163.0795135498047,652.3180541992188,876.6835777816096
E.K. Chalki,PhotovoltaicArray,2024-08-05 12:30:00,151.57518005371094,606.3007202148438,850.2455929269171
E.K. Chalki,PhotovoltaicArray,2024-08-05 12:45:00,153.5215606689453,614.0862426757812,823.8076080722244
E.K. Chalki,PhotovoltaicArray,2024-08-05 13:00:00,118.22998809814453,472.9199523925781,784.9437703358261
E.K. Chalki,PhotovoltaicArray,2024-08-05 13:15:00,134.26426696777344,537.0570678710938,746.0799325994277
E.K. Chalki,PhotovoltaicArray,2024-08-05 13:30:00,126.44292449951172,505.7716979980469,707.2160948630294
E.K. Chalki,PhotovoltaicArray,2024-08-05 13:45:00,121.30467987060547,485.2187194824219,668.3522571266312
E.K. Chalki,PhotovoltaicArray,2024-08-05 14:00:00,108.86978912353516,435.4791564941406,620.2351246910905
E.K. Chalki,PhotovoltaicArray,2024-08-05 14:15:00,99.4720458984375,397.88818359375,572.1179922555498
E.K. Chalki,PhotovoltaicArray,2024-08-05 14:30:00,91.8152847290039,367.2611389160156,524.0008598200092
E.K. Chalki,PhotovoltaicArray,2024-08-05 14:45:00,68.63240814208984,274.5296325683594,475.88372738446844
E.K. Chalki,PhotovoltaicArray,2024-08-05 15:00:00,62.427223205566406,249.70889282226562,423.80089722072387
E.K. Chalki,PhotovoltaicArray,2024-08-05 15:15:00,54.034854888916016,216.13941955566406,371.71806705697924
E.K. Chalki,PhotovoltaicArray,2024-08-05 15:30:00,42.873619079589844,171.49447631835938,319.6352368932346
E.K. Chalki,PhotovoltaicArray,2024-08-05 15:45:00,29.371862411499023,117.4874496459961,267.55240672949003
E.K. Chalki,PhotovoltaicArray,2024-08-05 16:00:00,23.781890869140625,95.1275634765625,220.75717353668398
E.K. Chalki,PhotovoltaicArray,2024-08-05 16:15:00,16.201265335083008,64.80506134033203,173.96194034387793
E.K. Chalki,PhotovoltaicArray,2024-08-05 16:30:00,8.10771369934082,32.43085479736328,127.16670715107185
E.K. Chalki,PhotovoltaicArray,2024-08-05 16:45:00,4.836592197418213,19.34636878967285,80.37147395826578
E.K. Chalki,PhotovoltaicArray,2024-08-05 17:00:00,0.0,0.0,60.54298531724626
E.K. Chalki,PhotovoltaicArray,2024-08-05 17:15:00,0.0,0.0,40.714496676226744
E.K. Chalki,PhotovoltaicArray,2024-08-05 17:30:00,0.0,0.0,20.886008035207226
E.K. Chalki,PhotovoltaicArray,2024-08-05 17:45:00,0.0,0.0,1.0575193941877077
E.K. Chalki,PhotovoltaicArray,2024-08-05 18:00:00,0.0,0.0,0.7931395456407807
E.K. Chalki,PhotovoltaicArray,2024-08-05 18:15:00,0.0,0.0,0.5287596970938538
E.K. Chalki,PhotovoltaicArray,2024-08-05 18:30:00,0.0,0.0,0.2643798485469269
E.K. Chalki,PhotovoltaicArray,2024-08-05 18:45:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-05 19:00:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-05 19:15:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-05 19:30:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-05 19:45:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-05 20:00:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-05 20:15:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-05 20:30:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-05 20:45:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-05 21:00:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-05 21:15:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-05 21:30:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-05 21:45:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-05 22:00:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-05 22:15:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-05 22:30:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-05 22:45:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-05 23:00:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-05 23:15:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-05 23:30:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-05 23:45:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-06 00:00:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-06 00:15:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-06 00:30:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-06 00:45:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-06 01:00:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-06 01:15:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-06 01:30:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-06 01:45:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-06 02:00:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-06 02:15:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-06 02:30:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-06 02:45:00,0.0,0.0,0.0
E.K. Chalki,PhotovoltaicArray,2024-08-06 03:00:00,0.0,0.0,3.444753305101725
E.K. Chalki,PhotovoltaicArray,2024-08-06 03:15:00,0.0,0.0,6.88950661020345
E.K. Chalki,PhotovoltaicArray,2024-08-06 03:30:00,0.0,0.0,10.334259915305175
E.K. Chalki,PhotovoltaicArray,2024-08-06 03:45:00,1.3588100671768188,5.435240268707275,13.7790132204069
E.K. Chalki,PhotovoltaicArray,2024-08-06 04:00:00,4.04358434677124,16.17433738708496,47.43160320101605
E.K. Chalki,PhotovoltaicArray,2024-08-06 04:15:00,10.117399215698242,40.46959686279297,81.08419318162521
E.K. Chalki,PhotovoltaicArray,2024-08-06 04:30:00,13.348766326904297,53.39506530761719,114.73678316223437
E.K. Chalki,PhotovoltaicArray,2024-08-06 04:45:00,16.963397979736328,67.85359191894531,148.38937314284354
E.K. Chalki,PhotovoltaicArray,2024-08-06 05:00:00,28.35268211364746,113.41072845458984,198.47078657855323
E.K. Chalki,PhotovoltaicArray,2024-08-06 05:15:00,37.91487503051758,151.6595001220703,248.55220001426292
