timestamps,total_energy,pump_energy,hvac_energy,Tin,Tout,RH,month,PMV,PPD,Overall_Comfort
2022-08-15 07:00:00,12.58755,0.0,0.0,22.10999999,16.692666666666664,53.99,8,-1.06,28.8,71.2
2022-08-15 07:15:00,13.80445,0.0,0.0,22.06592596,16.813333333333333,54.09333333333333,8,-1.08,29.4,70.6
2022-08-15 07:30:00,271.421365,0.0,0.0,22.054444488,16.842666666666666,54.49,8,-1.08,29.5,70.5
2022-08-15 07:45:00,26.527552,14.409994,14.415371,22.010370378666668,17.593999999999998,54.59333333333333,8,-1.09,30.2,69.8
2022-08-15 08:00:00,79.287107,63.846059,63.852722,21.996666666,18.351333333333333,54.690000000000005,8,-1.1,30.4,69.6
2022-08-15 08:15:00,115.623987,77.743559,77.750223,21.833333318666668,19.400666666666663,52.18666666666666,8,-1.17,33.7,66.3
2022-08-15 08:30:00,61.942244,51.400167,51.406558,21.615555592,20.481333333333332,50.29,8,-1.26,38.0,62.0
2022-08-15 08:45:00,57.646025,45.870386,45.876501,21.64222221733333,21.154666666666667,50.406666666666666,8,-1.25,37.5,62.5
2022-08-15 09:00:00,83.808591,46.79507,46.800351,21.94444445,21.474666666666668,50.25,8,-1.14,32.5,67.5
2022-08-15 09:15:00,56.047757,49.460522,49.466632,22.25703706133333,21.072,49.906666666666666,8,-1.04,27.7,72.3
2022-08-15 09:30:00,55.907485,43.896023,43.902411,22.330000016,20.726666666666667,49.76,8,-1.01,26.7,73.3
2022-08-15 09:45:00,81.632571,44.259341,44.26462,22.21185184,20.662666666666667,50.09333333333333,8,-1.05,28.3,71.7
2022-08-15 10:00:00,51.886536,45.272633,45.278467,22.114444434,21.22533333333333,50.49,8,-1.08,29.7,70.3
2022-08-15 10:15:00,57.110216,46.847017,46.853125,22.16666668133333,22.074666666666666,50.5,8,-1.06,28.9,71.1
2022-08-15 10:30:00,88.226192,50.303544,50.308821,22.247777778,22.274,50.5,8,-1.04,27.7,72.3
2022-08-15 10:45:00,57.772134,50.236879,50.244102,22.263703696,22.362,50.5,8,-1.03,27.4,72.6
2022-08-15 11:00:00,79.789587,51.833206,51.839593,22.586666682,22.674666666666667,50.25,8,-0.92,22.9,77.1
2022-08-15 11:15:00,325.49003700000003,54.854195,54.860028,23.09037036133333,23.552666666666667,49.906666666666666,8,-0.76,17.1,82.9
2022-08-15 11:30:00,88.628398,53.091767,53.097321,23.383333296,23.869333333333334,49.51,8,-0.67,14.3,85.7
2022-08-15 11:45:00,89.92057,56.709676,56.715232,23.378518521333334,24.836666666666662,49.406666666666666,8,-0.67,14.4,85.6
2022-08-15 12:00:00,68.234217,49.484409,49.49052,23.193333338,25.936,49.27,8,-0.73,16.2,83.8
2022-08-15 12:15:00,98.26107,55.090295,55.096408,22.954814778666663,26.98133333333333,49.906666666666666,8,-0.8,18.6,81.4
2022-08-15 12:30:00,77.596339,53.87201,53.878401,22.951111116,26.67866666666667,49.75,8,-0.8,18.7,81.3
2022-08-15 12:45:00,85.65491,53.681742,53.687576,23.288148178666667,27.092,49.5,8,-0.7,15.2,84.8
2022-08-15 13:00:00,81.328136,54.564764,54.571427,23.664444476000003,26.992,49.25,8,-0.58,11.9,88.1
2022-08-15 13:15:00,80.786491,56.336637,56.34219,23.934074058666667,27.3,48.906666666666666,8,-0.49,10.0,90.0
2022-08-15 13:30:00,88.999497,57.982682,57.988792,24.110000036,27.36133333333333,48.51,8,-0.44,9.0,91.0
2022-08-15 13:45:00,74.412856,57.677691,57.684362,24.21185184,27.13,48.5,8,-0.4,8.4,91.6
2022-08-15 14:00:00,93.661253,57.937128,57.943792,24.22111109,26.774,48.5,8,-0.4,8.3,91.7
2022-08-15 14:15:00,66.839271,57.356594,57.361595,24.16666668133333,27.173333333333336,48.5,8,-0.42,8.6,91.4
2022-08-15 14:30:00,105.452169,67.317863,67.323696,23.966666646,27.608,48.5,8,-0.48,9.9,90.1
2022-08-15 14:45:00,65.405438,55.374452,55.38056,23.510370360000003,27.192,48.59333333333333,8,-0.63,13.3,86.7
2022-08-15 15:00:00,83.528881,53.751183,53.756185,23.113333322000003,26.918666666666663,49.25,8,-0.76,17.0,83.0
2022-08-15 15:15:00,73.993985,54.740311,54.746422,22.843703678666664,26.996666666666663,50.0,8,-0.84,19.8,80.2
2022-08-15 15:30:00,73.609834,56.265528,56.270805,22.69555556,27.211333333333336,50.5,8,-0.88,21.5,78.5
