timestamps,total_energy,pump_energy,hvac_energy,Tin,Tout,RH,hvac_mode,thr_off_low,thr_low_high,hour,dow,month,hour_sin,hour_cos,dow_sin,dow_cos,month_sin,month_cos,SW_down,SW1h,SW3h,wind10m,windgusts10m,cloudcover,rh2m,dewpoint2m,AH_out,precip1h,Tout_hourly,Tin_target,RH_lag1,RH_lag2,RH_lag3,RH_lag4,RH_target,T_diff,Tin_diff,Tout_diff,Tout_lag1,Tout_fut1,Tin_ma3,Tout_ma3,AH,AH_lag1,AH_lag2,AH_lag3,AH_target,is_trans_off,off_runtime_1h,is_trans,on_runtime_1h,PMV,PPD,Overall_Comfort
2022-11-22 06:30:00,213.265913538886,170.394850583334,170.397350533332,17.67777776,3.693333333333333,31.55,2,3.663571136839436,43.03325515548055,6,1,11,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,0.0,0.0,0.0,10.65,22.9,90.0,85.0,-2.05,4.1500297,0.05,0.1,17.968518500000002,31.966666666666665,31.95,31.53333333333333,31.5,31.183333333333334,-13.984444426666668,0.4999999866666691,0.036,3.657333333333333,3.7033333333333336,17.219135785000002,3.648000000000002,4.7513623,4.6724057,4.5658774,4.4848275,4.7781844,0,0.0,0,1.0,-1.22,36.2,63.8
2022-11-22 06:45:00,44.157122577776,0.0,0.0,17.968518500000002,3.7033333333333336,31.183333333333334,0,3.663571136839436,43.03325515548055,6,1,11,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,0.0,0.0,0.0,10.325,22.45,91.0,85.0,-1.975,4.164338,0.075,0.15,17.81666664,31.55,31.966666666666665,31.95,31.53333333333333,31.0,-14.265185166666669,0.2907407400000004,0.0100000000000002,3.693333333333333,3.7066666666666666,17.608024677777777,3.684666666666669,4.7781844,4.7513623,4.6724057,4.5658774,4.707341,1,1.0,1,0.75,-1.15,32.9,67.1
2022-11-22 07:00:00,54.898359611108,35.674961877776,35.678572916662,17.81666664,3.7066666666666666,31.0,1,3.663571136839436,43.03325515548055,7,1,11,0.9659258262890684,-0.2588190451025206,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,0.0,0.0,0.0,10.0,22.0,92.0,85.0,-1.9,4.1786885,0.1,0.2,17.737037013333335,31.183333333333334,31.55,31.966666666666665,31.95,31.316666666666663,-14.109999973333334,-0.1518518600000007,0.0033333333333329,3.7033333333333336,3.697333333333333,17.820987633333335,3.701111111111113,4.707341,4.7781844,4.7513623,4.6724057,4.7329164,0,1.0,1,0.75,-1.19,34.7,65.3
2022-11-22 07:15:00,163.001257555552,144.766709083334,144.771153438886,17.737037013333335,3.697333333333333,31.316666666666663,2,3.663571136839436,43.03325515548055,7,1,11,0.9659258262890684,-0.2588190451025206,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,0.0,0.0,0.0,10.125,21.35,90.5,81.25,-2.45,4.0357366,0.1,0.35,17.938888860000002,31.0,31.183333333333334,31.55,31.966666666666665,31.2,-14.039703680000002,-0.0796296266666658,-0.0093333333333331,3.7066666666666666,3.669333333333333,17.84074071777778,3.702444444444446,4.7329164,4.707341,4.7781844,4.7513623,4.7723165,0,1.0,1,0.75,-1.21,35.5,64.5
2022-11-22 07:30:00,54.981134016666,37.137403344444,37.141847699996,17.938888860000002,3.669333333333333,31.2,1,3.663571136839436,43.03325515548055,7,1,11,0.9659258262890684,-0.2588190451025206,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,0.0,0.0,0.0,10.25,20.7,89.0,77.5,-3.0,3.8893223,0.1,0.5,17.887037016666667,31.316666666666663,31.0,31.183333333333334,31.55,30.53333333333333,-14.269555526666668,0.201851846666667,-0.028,3.697333333333333,3.7033333333333336,17.830864171111113,3.691111111111113,4.7723165,4.7329164,4.707341,4.7781844,4.6559515,0,1.0,1,0.75,-1.16,33.2,66.8
2022-11-22 07:45:00,24.098202749998,0.0,0.0,17.887037016666667,3.7033333333333336,30.53333333333333,0,3.663571136839436,43.03325515548055,7,1,11,0.9659258262890684,-0.2588190451025206,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,0.0,0.0,0.0,10.375,20.05,87.5,73.75,-3.55,3.7393947,0.1,0.6500000000000001,17.74999999,31.2,31.316666666666663,31.0,31.183333333333334,31.1,-14.183703683333334,-0.0518518433333348,0.0340000000000002,3.669333333333333,3.732,17.854320963333336,3.6900000000000017,4.6559515,4.7723165,4.7329164,4.707341,4.7038035,1,1.0,1,0.75,-1.17,34.0,66.0
2022-11-22 08:00:00,134.02991642222,113.974885255556,113.97821852222,17.74999999,3.732,31.1,2,3.663571136839436,43.03325515548055,8,1,11,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,0.0,0.0,0.0,10.5,19.4,86.0,70.0,-4.1,3.5859046,0.1,0.8,17.925925933333335,30.53333333333333,31.2,31.316666666666663,31.0,31.15,-14.01799999,-0.1370370266666682,0.0286666666666666,3.7033333333333336,3.811333333333333,17.85864195555556,3.701555555555558,4.7038035,4.6559515,4.7723165,4.7329164,4.760994,0,1.0,1,0.75,-1.2,35.4,64.6
2022-11-22 08:15:00,124.345026183326,93.073499127778,93.077665711108,17.925925933333335,3.811333333333333,31.15,2,3.663571136839436,43.03325515548055,8,1,11,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,5.25,1.3125,0.4375,10.05,19.4,67.5,71.0,-3.95,3.6309133,0.075,0.775,18.06666666,31.1,30.53333333333333,31.2,31.316666666666663,30.55,-14.114592600000002,0.1759259433333362,0.079333333333333,3.732,3.957333333333333,17.85432098,3.7488888888888905,4.760994,4.7038035,4.6559515,4.7723165,4.708546,0,1.0,0,0.75,-1.16,33.4,66.6
2022-11-22 08:30:00,46.216207011104,0.0,0.0,18.06666666,3.957333333333333,30.55,0,3.663571136839436,43.03325515548055,8,1,11,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,10.5,3.9375,1.3125,9.6,19.4,49.0,72.0,-3.8,3.6757555,0.05,0.75,17.890740723333334,31.15,31.1,30.53333333333333,31.2,30.816666666666663,-14.109333326666668,0.1407407266666638,0.1459999999999999,3.811333333333333,4.241333333333333,17.914197527777777,3.833555555555557,4.708546,4.760994,4.7038035,4.6559515,4.700192,1,2.0,1,0.5,-1.13,32.0,68.0
2022-11-22 08:45:00,56.077201288888,20.971383344444,20.975827699996,17.890740723333334,4.241333333333333,30.816666666666663,1,3.663571136839436,43.03325515548055,8,1,11,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,15.75,7.875,2.625,9.15,19.4,30.5,73.0,-3.65,3.7204332,0.0249999999999999,0.725,17.833333330000002,30.55,31.15,31.1,30.53333333333333,31.15,-13.64940739,-0.1759259366666654,0.2840000000000002,3.957333333333333,4.473333333333333,17.961111105555556,4.003333333333335,4.700192,4.708546,4.760994,4.7038035,4.7348175,0,1.0,1,0.75,-1.17,33.9,66.1
2022-11-22 09:00:00,152.308074216662,134.1046356,134.108524411108,17.833333330000002,4.473333333333333,31.15,2,3.663571136839436,43.03325515548055,9,1,11,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,21.0,13.125,4.375,8.7,19.4,12.0,74.0,-3.5,3.7649462,0.0,0.7,18.12037034,30.816666666666663,30.55,31.15,31.1,31.183333333333334,-13.35999999666667,-0.0574073933333316,0.2319999999999993,4.241333333333333,4.863333333333333,17.930246904444445,4.224000000000001,4.7348175,4.700192,4.708546,4.760994,4.821526,0,1.0,1,0.75,-1.18,34.4,65.6
2022-11-22 09:15:00,29.420767572222,11.247050133332,11.250383399996,18.12037034,4.863333333333333,31.183333333333334,1,3.663571136839436,43.03325515548055,9,1,11,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,57.0,26.0625,9.125,8.45,18.95,9.75,72.75,-3.275,3.8169963,0.0,1.15,18.2222222,31.15,30.816666666666663,30.55,31.15,31.0,-13.257037006666668,0.2870370099999988,0.3900000000000005,4.473333333333333,5.366,17.94814813111111,4.526000000000002,4.821526,4.7348175,4.700192,4.708546,4.822269,0,1.0,1,0.75,-1.12,31.3,68.7
2022-11-22 09:30:00,24.017928127778,0.0,0.0,18.2222222,5.366,31.0,0,3.663571136839436,43.03325515548055,9,1,11,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,93.0,46.6875,16.875,8.2,18.5,7.5,71.5,-3.05,3.8681734,0.0,1.6,18.2185185,31.183333333333334,31.15,30.816666666666663,30.55,31.0,-12.8562222,0.10185186,0.5026666666666664,4.863333333333333,5.122,18.058641956666666,4.900888888888891,4.822269,4.821526,4.7348175,4.700192,4.821209,1,1.0,1,0.75,-1.09,30.2,69.8
2022-11-22 09:45:00,36.119666272222,16.061024233332,16.06574634444,18.2185185,5.122,31.0,1,3.663571136839436,43.03325515548055,9,1,11,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,129.0,75.0,27.625,7.95,18.05,5.25,70.25,-2.825,3.918386,0.0,2.05,18.1888889,31.0,31.183333333333334,31.15,30.816666666666663,31.0,-13.096518500000002,-0.003703699999999,-0.2439999999999997,5.366,5.406000000000001,18.18703701333333,5.117111111111113,4.821209,4.822269,4.821526,4.7348175,4.8127313,0,1.0,1,0.75,-1.09,30.3,69.7
2022-11-22 10:00:00,147.15050282777,126.712153527778,126.716042305554,18.1888889,5.406000000000001,31.0,2,3.663571136839436,43.03325515548055,10,1,11,0.4999999999999999,-0.8660254037844387,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,165.0,111.0,41.375,7.7,17.6,3.0,69.0,-2.6,3.9675367,0.0,2.5,18.37407404,31.0,31.0,31.183333333333334,31.15,30.683333333333334,-12.782888899999998,-0.0296296000000033,0.2840000000000007,5.122,5.367333333333334,18.209876533333333,5.298000000000002,4.8127313,4.821209,4.822269,4.821526,4.8162165,0,1.0,1,0.75,-1.1,30.6,69.4
2022-11-22 10:15:00,322.911805311108,33.416718827778,33.420329849998,18.37407404,5.367333333333334,30.683333333333334,1,3.663571136839436,43.03325515548055,10,1,11,0.4999999999999999,-0.8660254037844387,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,199.75,146.6875,58.020833333333336,8.075,18.950000000000003,2.25,66.25,-2.75,3.9332259,0.0,2.975,18.67777777,31.0,31.0,31.0,31.183333333333334,30.5,-13.006740706666664,0.1851851400000015,-0.0386666666666668,5.406000000000001,5.332,18.260493813333333,5.298444444444447,4.8162165,4.8127313,4.821209,4.822269,4.874353,0,1.0,1,0.75,-1.06,28.7,71.3
2022-11-22 10:30:00,45.827889161106,0.0,0.0,18.67777777,5.332,30.5,0,3.663571136839436,43.03325515548055,10,1,11,0.4999999999999999,-0.8660254037844387,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,234.5,182.0625,77.5625,8.45,20.3,1.5,63.5,-2.9000000000000004,3.891999,0.0,3.45,19.00185188333333,30.683333333333334,31.0,31.0,31.0,30.183333333333334,-13.345777769999998,0.3037037299999987,-0.0353333333333338,5.367333333333334,5.465999999999999,18.413580236666665,5.368444444444447,4.874353,4.8162165,4.8127313,4.821209,4.9170117,1,1.0,1,0.75,-0.99,25.8,74.2
2022-11-22 10:45:00,25.977849744444,0.0,0.0,19.00185188333333,5.465999999999999,30.183333333333334,0,3.663571136839436,43.03325515548055,10,1,11,0.4999999999999999,-0.8660254037844387,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,269.25,217.125,100.0,8.825,21.65,0.75,60.75,-3.0500000000000003,3.843498,0.0,3.925,19.18888892,30.5,30.683333333333334,31.0,31.0,30.0,-13.535851883333336,0.3240741133333351,0.1339999999999994,5.332,6.27,18.68456789777778,5.3884444444444455,4.9170117,4.874353,4.8162165,4.8127313,4.941352,0,2.0,0,0.5,-0.92,22.8,77.2
2022-11-22 11:00:00,21.701076372222,0.0,0.0,19.18888892,6.27,30.0,0,3.663571136839436,43.03325515548055,11,1,11,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,304.0,251.875,125.33333333333331,9.2,23.0,0.0,58.0,-3.2,3.7873483,0.0,4.4,19.31296295,30.183333333333334,30.5,30.683333333333334,31.0,29.683333333333334,-12.91888892,0.1870370366666662,0.8040000000000003,5.465999999999999,6.455333333333333,18.956172857777776,5.689333333333335,4.941352,4.9170117,4.874353,4.8162165,4.925057,0,3.0,0,0.25,-0.88,21.2,78.8
2022-11-22 11:15:00,23.988762561114,0.0,0.0,19.31296295,6.455333333333333,29.683333333333334,0,3.663571136839436,43.03325515548055,11,1,11,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,329.0,284.1875,152.3125,9.5,23.725,10.75,56.25,-3.4000000000000004,3.7345033,0.0,4.65,19.34999998,30.0,30.183333333333334,30.5,30.683333333333334,29.5,-12.857629616666667,0.1240740299999991,0.1853333333333333,6.27,6.710666666666667,19.16790125111111,6.063777777777779,4.925057,4.941352,4.9170117,4.874353,4.9053206,0,4.0,0,0.0,-0.85,20.3,79.7
2022-11-22 11:30:00,78.23492606111,58.202394044444006,58.20600508333,19.34999998,6.710666666666667,29.5,2,3.663571136839436,43.03325515548055,11,1,11,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,354.0,314.0625,180.9375,9.8,24.45,21.5,54.5,-3.6,3.6787033,0.0,4.9,19.50185188333333,29.683333333333334,30.0,30.183333333333334,30.5,29.5,-12.639333313333331,0.0370370300000004,0.2553333333333336,6.455333333333333,6.585333333333334,19.283950616666665,6.478666666666668,4.9053206,4.925057,4.941352,4.9170117,4.9493318,0,3.0,1,0.25,-0.84,20.0,80.0
2022-11-22 11:45:00,94.546218,74.320915911112,74.324804705554,19.50185188333333,6.585333333333334,29.5,2,3.663571136839436,43.03325515548055,11,1,11,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,379.0,341.5,211.20833333333331,10.1,25.175,32.25,52.75,-3.8,3.619877,0.0,5.15,19.65555559,29.5,29.683333333333334,30.0,30.183333333333334,29.5,-12.91651855,0.1518519033333341,-0.1253333333333328,6.710666666666667,6.503333333333333,19.388271604444444,6.58377777777778,4.9493318,4.9053206,4.925057,4.941352,4.9942293,0,2.0,0,0.5,-0.81,18.8,81.2
2022-11-22 12:00:00,44.48016530555,0.0,0.0,19.65555559,6.503333333333333,29.5,0,3.663571136839436,43.03325515548055,12,1,11,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,404.0,366.5,243.125,10.4,25.9,43.0,51.0,-4.0,3.5579503,0.0,5.4,19.585185223333333,29.5,29.5,29.683333333333334,30.0,29.5,-13.152222256666668,0.1537037066666684,-0.0820000000000007,6.585333333333334,6.784000000000001,19.50246915111111,6.59977777777778,4.9942293,4.9493318,4.9053206,4.925057,4.9736304,1,2.0,1,0.5,-0.77,17.6,82.4
2022-11-22 12:15:00,45.58789882777,0.0,0.0,19.585185223333333,6.784000000000001,29.5,0,3.663571136839436,43.03325515548055,12,1,11,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,415.0,388.0,272.9583333333333,11.275,27.625,57.25,50.25,-3.95,3.5696263,0.0,5.675000000000001,19.37222224,29.5,29.5,29.5,29.683333333333334,29.5,-12.801185223333333,-0.070370366666669,0.2806666666666677,6.503333333333333,6.5520000000000005,19.580864232222225,6.624222222222223,4.9736304,4.9942293,4.9493318,4.9053206,4.91174,0,2.0,0,0.5,-0.79,18.1,81.9
2022-11-22 12:30:00,27.122803927778,0.0,0.0,19.37222224,6.5520000000000005,29.5,0,3.663571136839436,43.03325515548055,12,1,11,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,426.0,406.0,300.7083333333333,12.15,29.35,71.5,49.5,-3.9,3.5803964,0.0,5.95,19.20000003,29.5,29.5,29.5,29.5,29.816666666666663,-12.82022224,-0.2129629833333339,-0.2320000000000002,6.784000000000001,6.344666666666667,19.53765435111111,6.613111111111113,4.91174,4.9736304,4.9942293,4.9493318,4.9143705,0,3.0,0,0.25,-0.84,19.8,80.2
2022-11-22 12:45:00,29.543262688888,11.544815922224,11.548704733332,19.20000003,6.344666666666667,29.816666666666663,1,3.663571136839436,43.03325515548055,12,1,11,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,437.0,420.5,326.375,13.025,31.075,85.75,48.75,-3.85,3.5902271,0.0,6.225,19.05000003,29.5,29.5,29.5,29.5,30.0,-12.855333363333337,-0.1722222099999975,-0.2073333333333336,6.5520000000000005,6.34,19.385802497777775,6.560222222222225,4.9143705,4.91174,4.9736304,4.9942293,4.901051,0,3.0,1,0.25,-0.88,21.2,78.8
2022-11-22 13:00:00,134.525729905554,115.221779844444,115.225390849998,19.05000003,6.34,30.0,2,3.663571136839436,43.03325515548055,13,1,11,-0.2588190451025208,-0.9659258262890684,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,448.0,431.5,349.9583333333333,13.9,32.8,100.0,48.0,-3.8,3.5990865,0.0,6.5,19.027777800000003,29.816666666666663,29.5,29.5,29.5,30.0,-12.71000003,-0.1500000000000021,-0.004666666666667,6.344666666666667,6.974,19.207407433333334,6.412222222222224,4.901051,4.9143705,4.91174,4.9736304,4.894629,0,2.0,1,0.5,-0.91,22.5,77.5
2022-11-22 13:15:00,35.009988444444,14.969678955556,14.97440108333,19.027777800000003,6.974,30.0,1,3.663571136839436,43.03325515548055,13,1,11,-0.2588190451025208,-0.9659258262890684,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,416.25,431.8125,368.0,13.65,32.8,100.0,48.0,-3.7,3.622643,0.0,6.6,18.92222219,30.0,29.816666666666663,29.5,29.5,30.0,-12.053777800000002,-0.022222229999997,0.6340000000000003,6.34,7.181333333333333,19.09259262,6.552888888888891,4.894629,4.901051,4.9143705,4.91174,4.8642254,0,1.0,1,0.75,-0.91,22.6,77.4
2022-11-22 13:30:00,24.004595461106,0.0,0.0,18.92222219,7.181333333333333,30.0,0,3.663571136839436,43.03325515548055,13,1,11,-0.2588190451025208,-0.9659258262890684,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,384.5,421.4375,380.5,13.4,32.8,100.0,48.0,-3.6,3.6463346,0.0,6.7,18.75185183,30.0,30.0,29.816666666666663,29.5,30.0,-11.740888856666666,-0.1055556100000032,0.2073333333333327,6.974,6.842666666666667,19.000000006666667,6.83177777777778,4.8642254,4.894629,4.901051,4.9143705,4.815498,1,1.0,1,0.75,-0.94,23.6,76.4
2022-11-22 13:45:00,29.93602476111,0.0,0.0,18.75185183,6.842666666666667,30.0,0,3.663571136839436,43.03325515548055,13,1,11,-0.2588190451025208,-0.9659258262890684,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,352.75,400.375,387.4583333333333,13.15,32.8,100.0,48.0,-3.5,3.6701615,0.0,6.800000000000001,18.55555558,30.0,30.0,30.0,29.816666666666663,30.15,-11.909185163333332,-0.1703703599999997,-0.3386666666666658,7.181333333333333,6.993333333333334,18.90061727333333,6.999333333333335,4.815498,4.8642254,4.894629,4.901051,4.7836804,0,2.0,0,0.5,-0.98,25.2,74.8
2022-11-22 14:00:00,109.51061956666,66.9673212,66.970654466664,18.55555558,6.993333333333334,30.15,2,3.663571136839436,43.03325515548055,14,1,11,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,321.0,368.625,388.875,12.9,32.8,100.0,48.0,-3.4,3.6941247,0.0,6.9,18.57777777,30.0,30.0,30.0,30.0,30.466666666666665,-11.562222246666666,-0.1962962499999996,0.1506666666666669,6.842666666666667,7.097333333333334,18.743209866666668,7.00577777777778,4.7836804,4.815498,4.8642254,4.894629,4.8402886,0,2.0,1,0.5,-1.02,27.0,73.0
2022-11-22 14:15:00,124.796119222216,85.014377072222,85.01909918333,18.57777777,7.097333333333334,30.466666666666665,2,3.663571136839436,43.03325515548055,14,1,11,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,314.25,343.125,387.6458333333333,12.4,31.9,100.0,48.75,-3.2,3.7457476,0.0,6.875,18.67777776,30.15,30.0,30.0,30.0,30.05,-11.480444436666666,0.0222221900000008,0.104,6.993333333333334,6.974,18.62839506,6.9777777777777805,4.8402886,4.7836804,4.815498,4.8642254,4.802436,0,2.0,0,0.5,-1.02,26.8,73.2
2022-11-22 14:30:00,22.099116116662,0.0,0.0,18.67777776,6.974,30.05,0,3.663571136839436,43.03325515548055,14,1,11,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,307.5,323.875,383.7708333333333,11.9,31.0,100.0,49.5,-3.0,3.7971923,0.0,6.85,18.53333333,30.466666666666665,30.15,30.0,30.0,30.0,-11.70377776,0.0999999900000006,-0.1233333333333339,7.097333333333334,7.084666666666666,18.60370370333333,7.021555555555558,4.802436,4.8402886,4.7836804,4.815498,4.75362,1,2.0,1,0.5,-0.99,25.9,74.1
2022-11-22 14:45:00,289.36759158333,0.0,0.0,18.53333333,7.084666666666666,30.0,0,3.663571136839436,43.03325515548055,14,1,11,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,300.75,310.875,377.25,11.4,30.1,100.0,50.25,-2.8,3.848458,0.0,6.825,18.36666668,30.05,30.466666666666665,30.15,30.0,30.0,-11.448666663333334,-0.14444443,0.110666666666666,6.974,7.436000000000001,18.596296286666668,7.052000000000002,4.75362,4.802436,4.8402886,4.7836804,4.70689,0,2.0,0,0.5,-1.03,27.3,72.7
2022-11-22 15:00:00,24.051537949998,0.0,0.0,18.36666668,7.436000000000001,30.0,0,3.663571136839436,43.03325515548055,15,1,11,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,294.0,304.125,368.0833333333333,10.9,29.2,100.0,51.0,-2.6,3.8995469,0.0,6.8,18.288888906666667,30.0,30.05,30.466666666666665,30.15,30.35,-10.930666679999998,-0.1666666500000033,0.3513333333333346,7.084666666666666,7.391333333333334,18.525925923333336,7.164888888888892,4.70689,4.75362,4.802436,4.8402886,4.7398796,0,3.0,0,0.25,-1.07,29.0,71.0
2022-11-22 15:15:00,137.169790855552,117.0428181,117.045040277776,18.288888906666667,7.391333333333334,30.35,2,3.663571136839436,43.03325515548055,15,1,11,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,259.25,290.375,355.1041666666667,10.25,28.3,84.5,52.0,-2.45,3.9437654,0.0,6.675,18.4611111,30.0,30.0,30.05,30.466666666666665,30.8,-10.897555573333332,-0.0777777733333309,-0.044666666666667,7.436000000000001,7.1593333333333335,18.39629630555556,7.304000000000002,4.7398796,4.70689,4.75362,4.802436,4.859542,0,3.0,1,0.25,-1.08,29.7,70.3
2022-11-22 15:30:00,67.048706961106,46.93840013889,46.943122266664005,18.4611111,7.1593333333333335,30.8,2,3.663571136839436,43.03325515548055,15,1,11,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,224.5,269.625,338.3125,9.6,27.4,69.0,53.0,-2.3,3.9869778,0.0,6.55,18.47777776666667,30.35,30.0,30.0,30.05,30.183333333333334,-11.301777766666667,0.172222193333333,-0.2320000000000002,7.391333333333334,6.906666666666666,18.372222228888887,7.328888888888891,4.859542,4.7398796,4.70689,4.75362,4.766952,0,2.0,0,0.5,-1.04,27.8,72.2
2022-11-22 15:45:00,30.847099383334,0.0,0.0,18.47777776666667,6.906666666666666,30.183333333333334,0,3.663571136839436,43.03325515548055,15,1,11,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,189.75,241.875,317.7083333333333,8.950000000000001,26.5,53.5,54.0,-2.15,4.029195,0.0,6.425,18.32777776,30.8,30.35,30.0,30.0,30.0,-11.571111100000005,0.0166666666666692,-0.2526666666666672,7.1593333333333335,6.854,18.40925925777778,7.152444444444446,4.766952,4.859542,4.7398796,4.70689,4.6960425,1,2.0,1,0.5,-1.04,27.8,72.2
2022-11-22 16:00:00,45.152916177772,0.0,0.0,18.32777776,6.854,30.0,0,3.663571136839436,43.03325515548055,16,1,11,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,155.0,207.125,293.2916666666667,8.3,25.6,38.0,55.0,-2.0,4.070428,0.0,6.3,18.207407436666667,30.183333333333334,30.8,30.35,30.0,30.35,-11.47377776,-0.1500000066666693,-0.0526666666666661,6.906666666666666,6.785333333333333,18.422222208888893,6.973333333333335,4.6960425,4.766952,4.859542,4.7398796,4.7170053,0,2.0,0,0.5,-1.07,29.4,70.6
2022-11-22 16:15:00,85.490191488884,51.631268016666,51.635156794442,18.207407436666667,6.785333333333333,30.35,2,3.663571136839436,43.03325515548055,16,1,11,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,145.5,178.6875,270.7291666666667,7.425000000000001,23.700000000000003,49.5,59.25,-1.475,4.2715974,0.0,5.9,18.23333336,30.0,30.183333333333334,30.8,30.35,30.95,-11.422074103333332,-0.1203703233333328,-0.0686666666666671,6.854,6.692666666666667,18.337654321111117,6.848666666666669,4.7170053,4.6960425,4.766952,4.859542,4.817669,0,2.0,1,0.5,-1.1,30.5,69.5
2022-11-22 16:30:00,132.993569077772,114.320149227778,114.325426899996,18.23333336,6.692666666666667,30.95,2,3.663571136839436,43.03325515548055,16,1,11,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,136.0,156.5625,250.02083333333331,6.550000000000001,21.8,61.0,63.5,-0.95,4.4592576,0.0,5.5,18.416666643333333,30.35,30.0,30.183333333333334,30.8,30.366666666666667,-11.540666693333332,0.0259259233333324,-0.0926666666666662,6.785333333333333,6.448666666666667,18.25617285222222,6.777333333333336,4.817669,4.7170053,4.6960425,4.766952,4.778566,0,2.0,0,0.5,-1.09,30.1,69.9
2022-11-22 16:45:00,23.932375950002,0.0,0.0,18.416666643333333,6.448666666666667,30.366666666666667,0,3.663571136839436,43.03325515548055,16,1,11,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,126.5,140.75,231.16666666666663,5.675000000000001,19.9,72.5,67.75,-0.425,4.633906,0.0,5.1,18.31111108,30.95,30.35,30.0,30.183333333333334,30.0,-11.967999976666665,0.1833332833333329,-0.2439999999999997,6.692666666666667,5.917333333333334,18.28580248,6.642222222222224,4.778566,4.817669,4.7170053,4.6960425,4.691402,1,2.0,1,0.5,-1.05,28.4,71.6
