timestamps,total_energy,pump_energy,hvac_energy,Tin,Tout,RH,hvac_mode,thr_off_low,thr_low_high,hour,dow,month,hour_sin,hour_cos,dow_sin,dow_cos,month_sin,month_cos,SW_down,SW1h,SW3h,wind10m,windgusts10m,cloudcover,rh2m,dewpoint2m,AH_out,precip1h,Tout_hourly,Tin_target,RH_lag1,RH_lag2,RH_lag3,RH_lag4,RH_target,T_diff,Tin_diff,Tout_diff,Tout_lag1,Tout_fut1,Tin_ma3,Tout_ma3,AH,AH_lag1,AH_lag2,AH_lag3,AH_target,is_trans_off,off_runtime_1h,is_trans,on_runtime_1h
2022-10-01 00:00:00,35.301365822216,0.0,0.0,20.685555580000003,9.919333333333332,48.0,0,6.522073963971043,89.46283146990821,0,5,10,0.0,1.0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,2.5,5.4,100.0,80.0,5.7,7.049856,0.0,9.0,20.614444435333333,48.0,48.0,48.0,48.0,47.99666666666667,-10.76622224666667,0.0,0.0,9.919333333333332,9.814,20.685555580000003,9.919333333333332,8.630721,8.630721,8.630721,8.630721,8.59444,1,1.0,1,0.0
2022-10-01 00:15:00,64.618526305554,0.0,0.0,20.614444435333333,9.814,47.99666666666667,0,6.522073963971043,89.46283146990821,0,5,10,0.0,1.0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,2.6,5.575,100.0,80.25,5.625,7.01556,0.0,8.875,20.753333345999998,48.0,48.0,48.0,48.0,47.62,-10.800444435333333,-0.0711111446666699,-0.10533333333333239,9.919333333333332,9.899333333333335,20.65000000766667,9.866666666666667,8.59444,8.630721,8.630721,8.630721,8.596253,0,2.0,0,0.0
2022-10-01 00:30:00,35.611631144440004,0.0,0.0,20.753333345999998,9.899333333333335,47.62,0,6.522073963971043,89.46283146990821,0,5,10,0.0,1.0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,2.7,5.75,100.0,80.5,5.550000000000001,6.9813075,0.0,8.75,20.835925942000003,47.99666666666667,48.0,48.0,48.0,47.50333333333333,-10.854000012666663,0.1388889106666653,0.0853333333333346,9.814,9.838666666666667,20.684444453777775,9.877555555555555,8.596253,8.59444,8.630721,8.630721,8.616507,0,3.0,0,0.0
2022-10-01 00:45:00,64.65796916111,0.0,0.0,20.835925942000003,9.838666666666667,47.50333333333333,0,6.522073963971043,89.46283146990821,0,5,10,0.0,1.0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,2.8,5.925,100.0,80.75,5.4750000000000005,6.9470963,0.0,8.625,20.71999999,47.62,47.99666666666667,48.0,48.0,47.88,-10.997259275333336,0.0825925960000049,-0.06066666666666798,9.899333333333335,9.78,20.734567907777777,9.850666666666667,8.616507,8.596253,8.59444,8.630721,8.626429,0,4.0,0,0.0
2022-10-01 01:00:00,35.312754199996,0.0,0.0,20.71999999,9.78,47.88,0,6.522073963971043,89.46283146990821,1,5,10,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,2.9,6.1,100.0,81.0,5.4,6.9129305,0.0,8.5,20.591481494,47.50333333333333,47.62,47.99666666666667,48.0,48.0,-10.939999990000002,-0.11592595200000133,-0.05866666666666731,9.838666666666667,9.829333333333333,20.769753092666665,9.839333333333334,8.626429,8.616507,8.596253,8.59444,8.583541,0,4.0,0,0.0
2022-10-01 01:15:00,60.735903883329996,0.0,0.0,20.591481494,9.829333333333333,48.0,0,6.522073963971043,89.46283146990821,1,5,10,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,2.825,5.925,100.0,82.5,5.550000000000001,6.9958696,0.0,8.4,20.571111154,47.88,47.50333333333333,47.62,47.99666666666667,48.0,-10.762148160666667,-0.12851849600000165,0.04933333333333323,9.78,9.670666666666667,20.715802475333337,9.816,8.583541,8.626429,8.616507,8.596253,8.573356,0,4.0,0,0.0
2022-10-01 01:30:00,36.828804655552,0.0,0.0,20.571111154,9.670666666666667,48.0,0,6.522073963971043,89.46283146990821,1,5,10,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,2.75,5.75,100.0,84.0,5.7,7.077425,0.0,8.3,20.710370399333332,48.0,47.88,47.50333333333333,47.62,48.0,-10.900444487333333,-0.020370339999999487,-0.15866666666666518,9.829333333333333,9.626666666666667,20.62753087933333,9.76,8.573356,8.583541,8.626429,8.616507,8.643204,0,4.0,0,0.0
2022-10-01 01:45:00,60.671184405546,0.0,0.0,20.710370399333332,9.626666666666667,48.0,0,6.522073963971043,89.46283146990821,1,5,10,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,2.675,5.575,100.0,85.5,5.85,7.15761,0.0,8.2,20.762222246,48.0,48.0,47.88,47.50333333333333,48.0,-11.083703732666665,0.13925924533333145,-0.04400000000000048,9.670666666666667,9.606666666666666,20.624321015777777,9.708888888888888,8.643204,8.573356,8.583541,8.626429,8.669334,0,4.0,0,0.0
2022-10-01 02:00:00,36.97879870555,0.0,0.0,20.762222246,9.606666666666666,48.0,0,6.522073963971043,89.46283146990821,2,5,10,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,2.6,5.4,100.0,87.0,6.0,7.236439,0.0,8.1,20.62259263,48.0,48.0,48.0,47.88,48.0,-11.155555579333335,0.05185184666666842,-0.02000000000000135,9.626666666666667,9.596666666666666,20.681234599777778,9.634666666666666,8.669334,8.643204,8.573356,8.583541,8.599119,0,4.0,0,0.0
2022-10-01 02:15:00,58.502937672217996,0.0,0.0,20.62259263,9.596666666666666,48.0,0,6.522073963971043,89.46283146990821,2,5,10,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,2.4,5.125,100.0,86.75,6.05,7.2505774,0.0,8.175,20.50555556,48.0,48.0,48.0,48.0,48.0,-11.025925963333334,-0.13962961600000057,-0.009999999999999787,9.606666666666666,9.402,20.69839509177778,9.61,8.599119,8.669334,8.643204,8.573356,8.540645,0,4.0,0,0.0
